diffbaron,diffcc,diffcs,diffdmg,diffdrag,diffgold,diffkda,diffrange,diffspree,difftank,difftp,fbaron,fblood,fdrag,finhib,fturret,win
-1,1703,150,32106,0,16079,38.56475468975469,-1,8,0,1,False,True,False,True,False,True
-1,-1278,-34,-21065,-3,-10810,-14.647619047619047,0,1,-2,0,False,True,False,False,True,False
-2,-1132,6,-12857,3,-8113,-29.705555555555556,2,-6,1,-1,False,True,True,False,True,False
0,172,-122,-8160,-2,-12880,-13.80952380952381,-2,-4,0,-1,False,False,False,False,True,False
0,1010,27,24235,-1,13367,19.100229182582126,0,2,0,-1,False,True,False,True,True,True
0,2356,-142,-19169,-3,-13237,-1.1877344877344864,0,-3,2,0,True,False,False,True,True,False
-1,-545,-82,-17923,3,-13181,-19.241666666666667,0,-5,0,0,False,True,True,False,False,False
-1,-611,-52,-19712,-1,-18108,-20.884235209235207,0,-6,0,0,False,False,False,False,True,False
0,-80,7,-8738,0,-9454,-36.76984126984127,1,-3,0,1,False,False,True,False,False,False
0,-742,-159,-26121,1,-14440,-36.0,-1,-4,0,0,False,False,True,False,False,False
-3,-5238,90,-12916,-2,-13052,-3.400732600732603,1,2,-2,-1,False,True,False,False,False,False
0,-556,-37,-13505,-1,-12636,-48.083333333333336,-1,-4,0,1,False,True,False,False,False,False
-2,-432,-46,-6223,1,-5776,-0.9412698412698397,1,-4,-2,1,False,False,True,False,False,False
0,743,9,16845,-1,8307,20.825000000000003,-1,9,1,0,False,True,False,True,True,True
0,438,-147,-22686,-2,-14629,-10.654761904761909,0,-5,-1,0,False,False,True,False,False,False
1,169,169,7742,-1,9902,11.05952380952381,0,7,0,0,True,False,False,True,True,True
-1,2279,-81,-23672,0,-7929,-0.15952380952380807,0,2,1,1,False,False,False,False,False,False
1,2376,211,15719,1,19876,10.205952380952382,0,6,-1,1,True,False,False,True,False,True
1,-252,5,1688,2,16511,46.30833333333332,-1,4,1,-1,True,True,True,True,True,True
0,3550,81,9921,1,6859,14.455555555555557,-2,3,1,0,False,True,True,False,False,True
0,572,-146,-29141,-1,-18390,-36.82380952380953,0,-5,1,-1,False,False,False,False,False,False
-1,-421,2,-16873,-1,-9847,-25.233333333333334,0,-1,0,0,False,False,False,False,False,False
-1,-3966,-42,-3228,1,-7903,-21.289285714285718,1,-5,1,-1,False,True,False,False,True,False
0,509,92,14519,0,13432,30.833333333333332,0,5,-1,0,False,False,False,True,True,True
1,-381,-90,15771,-1,5107,15.123809523809525,2,1,0,-1,True,False,False,False,False,True
2,621,86,12212,1,9112,16.066666666666666,0,3,0,1,True,False,True,False,True,True
1,-133,94,15864,-2,11378,24.267857142857142,-1,6,2,-2,True,False,False,True,True,True
-2,676,-140,20614,-2,-4827,9.920238095238094,0,1,1,0,False,False,True,True,False,True
-1,41,43,405,1,-2734,-2.992604617604618,0,0,0,1,False,True,True,False,True,False
-1,-1448,-23,-16659,-1,-15299,-31.35952380952381,-1,-2,0,-1,False,True,True,False,False,False
1,-1916,164,9032,2,20267,21.385858585858585,-2,5,0,0,True,True,False,True,False,True
0,-430,-57,-17538,-1,-10503,-30.41666666666667,-1,-4,-1,1,False,False,False,False,False,False
1,2498,83,6642,0,14089,40.4829365079365,-1,4,2,0,True,False,True,True,True,True
-2,-684,-17,-12860,-2,-14933,-8.175000000000002,1,-3,-1,0,False,True,False,False,True,False
0,487,18,36153,2,13285,14.64339826839827,1,3,-2,1,False,True,True,True,False,True
1,-664,118,-19984,1,8152,5.922222222222221,1,1,-2,0,True,True,True,True,True,True
-1,-163,209,32332,1,21080,27.8,-1,4,0,-1,False,True,False,True,True,True
1,-2436,-147,22249,-1,5740,19.281493506493504,2,5,-1,-1,True,False,True,True,False,True
0,640,-84,-24817,-2,-16736,-33.10912698412698,-1,-1,0,1,False,True,True,False,True,False
1,430,165,16300,3,23034,15.01892551892552,-3,6,0,1,True,True,True,True,True,True
0,93,-49,-13432,-2,-8876,-19.776190476190475,-1,-2,0,0,False,True,False,False,True,False
1,243,118,26962,2,19284,34.64469696969697,-1,7,0,0,True,True,True,True,True,True
0,683,-116,-27685,-2,-6360,-6.735173160173163,0,-2,2,1,True,False,False,True,True,False
-1,56,-81,-18822,-3,-17052,-17.152380952380952,-1,-4,0,-1,False,True,False,False,False,False
-1,-6877,-101,-29351,-2,-12024,-7.397005772005773,0,-4,0,0,False,True,False,False,False,False
1,56,-48,17847,3,10678,26.286904761904765,-1,5,0,-1,True,True,True,False,False,True
1,-128,34,33709,1,17527,41.904761904761905,-2,4,-1,1,True,True,False,True,True,True
-2,-602,-74,30879,-1,-4836,0.9484126984126959,2,3,0,0,False,True,False,True,True,False
0,491,1,15039,2,13675,17.20238095238095,-1,3,0,0,False,True,True,True,False,True
1,239,-15,13515,2,13703,19.15555555555555,0,5,-1,0,True,True,True,True,True,True
0,16,-5,21137,2,13337,44.71666666666666,2,6,-1,0,False,False,True,False,True,True
-1,-450,-16,-14798,-1,-11613,-36.86666666666667,1,-2,0,0,False,True,False,False,False,False
1,-866,49,20329,3,15959,12.98409090909091,0,2,-2,-1,True,True,True,True,True,True
1,-791,199,22794,-1,15026,30.988888888888887,0,3,-1,0,True,True,False,True,True,True
2,3953,156,1852,-2,13221,10.15138888888889,-1,4,0,-1,True,True,False,True,True,True
1,1107,38,6087,0,8863,37.333333333333336,1,5,1,1,True,False,True,True,False,True
1,1305,138,7453,-1,12343,7.177777777777779,-2,0,0,-1,True,False,False,True,False,True
1,-24,-47,45324,2,16557,69.58333333333333,0,4,-1,0,True,False,True,True,True,True
-1,-683,-71,-50229,-3,-17607,-27.797113997113996,1,-3,1,0,True,True,False,True,True,False
-1,-484,-57,-17835,-3,-18460,-29.289285714285718,-1,-1,0,0,False,False,False,False,False,False
0,-2640,18,-14281,-4,-6228,0.3060939060939063,0,0,1,-1,True,True,False,False,True,False
1,-1030,-100,-1714,1,9410,13.37380952380953,-2,1,1,0,True,False,False,True,True,True
-1,-1767,-1,-1195,1,-7802,-19.433333333333334,-2,1,-1,-1,False,True,True,False,True,False
-1,540,-163,-24371,1,-9111,-3.5447330447330447,-1,0,2,0,False,True,True,True,True,False
1,-205,32,20931,-1,16381,37.46666666666666,1,3,-1,0,True,False,False,True,True,True
1,-543,79,27828,2,16345,24.417460317460318,-1,4,0,-1,True,True,False,True,True,True
1,-1071,-75,26687,3,16857,40.642857142857146,1,3,-2,1,True,True,True,True,False,True
1,815,72,8853,-1,11539,21.50714285714286,-2,4,1,0,True,False,False,True,True,True
0,909,155,27193,1,12949,32.083333333333336,0,4,0,-1,False,True,True,True,True,True
-1,-2117,-66,-22763,-1,-10653,-7.953246753246756,-2,-2,1,1,False,True,False,False,False,False
-1,2087,-46,-18441,-2,-14453,-44.04285714285714,1,-2,-1,0,False,True,False,False,True,False
1,4092,-26,23079,-1,3605,20.241666666666667,-1,0,2,0,True,False,False,True,True,True
1,-576,17,23438,3,13694,19.683333333333337,2,2,-2,0,True,False,True,True,True,True
0,-1086,37,20175,2,17451,48.63333333333333,1,7,-1,-1,False,True,True,True,True,True
-1,-469,-63,-17288,-3,-14433,-26.164285714285718,-1,-2,0,0,False,True,False,False,True,False
-1,2526,-100,-22015,-2,-18469,-32.6,0,-2,1,0,False,False,False,False,False,False
-1,4400,-66,-11069,-3,-8097,5.200000000000001,-1,-4,-1,1,False,False,False,False,False,False
-1,-240,6,2323,3,4762,0.6499999999999986,1,-2,1,-1,False,True,True,False,True,False
0,-499,-27,-20366,1,-11522,-28.305952380952387,-1,-5,0,0,True,False,False,False,False,False
-3,1439,-191,18200,1,2794,12.787698412698415,2,1,-1,1,False,True,False,False,True,True
0,-85,71,3572,-1,9308,5.014682539682539,-2,3,0,0,False,False,False,True,True,True
-1,-429,-182,-23374,-1,-18739,-30.13809523809524,-1,-4,0,0,False,False,False,False,False,False
-1,193,-48,-36041,2,-16533,-48.5984126984127,-2,-8,3,0,False,False,True,False,True,False
0,265,92,14485,1,11488,31.208333333333332,1,5,-1,-2,False,True,True,False,True,True
0,1063,74,-8152,-2,-5671,-15.05,0,-3,1,0,False,True,False,False,False,False
1,593,82,-4695,0,10758,11.591666666666669,0,-2,0,1,True,True,True,True,False,True
0,425,117,15457,1,14311,41.75,0,3,2,0,False,True,True,False,True,True
-1,1850,41,-22990,-2,-17398,-16.682142857142857,0,-5,0,-1,False,False,False,False,False,False
0,-1454,120,18211,2,15382,20.479545454545452,0,2,0,1,False,True,True,True,True,True
-2,-1664,63,31305,2,7988,-3.0952380952380967,-1,-3,0,0,False,False,False,True,True,True
0,266,61,12135,2,13167,20.666666666666668,0,1,-2,0,False,True,True,True,True,True
3,574,26,17587,-1,10835,8.268681318681319,-1,4,1,-1,True,True,False,False,False,True
1,446,-43,17802,0,3354,2.905303030303031,-2,-1,1,-1,True,False,True,False,True,True
-2,-1360,-11,-16279,-3,-13841,-17.5047619047619,2,0,0,0,False,True,False,True,True,False
-1,3189,35,-3806,0,-4942,-1.5619047619047617,-1,-2,1,0,False,True,True,False,False,False
-1,812,68,-37599,-4,-17225,-27.998845598845598,0,-3,0,-1,False,True,False,False,True,False
1,539,85,11798,3,13439,16.441666666666666,-1,5,0,0,True,False,True,True,True,True
-1,-488,-23,-3072,-3,-13578,-11.191883116883115,0,-2,0,1,False,False,False,True,True,False
-1,-2038,77,11147,4,9752,6.719841269841266,-1,2,-1,-1,False,True,True,True,True,True
-1,-774,28,14157,0,-1459,2.923809523809524,0,2,-1,0,False,True,False,True,True,False
0,39,46,16397,-2,6980,36.20238095238095,0,3,2,-1,False,False,False,False,False,True
0,-269,91,7704,2,12006,21.39047619047619,-1,3,1,1,False,False,True,False,True,True
0,1303,225,32549,1,18123,44.406349206349205,0,7,0,0,False,True,True,True,True,True
-1,-560,-32,-8487,3,-5124,-13.716269841269845,0,-1,-2,-1,False,True,True,False,True,False
-1,567,-32,-7990,-1,-10929,-4.047222222222224,1,-4,-1,0,False,True,True,False,False,False
0,282,128,34060,2,19279,19.924117549117547,-1,8,0,0,False,True,True,True,True,True
1,-349,139,36242,2,19471,26.76190476190476,0,4,0,-1,True,True,True,True,True,True
0,1610,104,19606,1,10409,25.25,1,5,0,1,False,True,True,True,True,True
2,209,-177,-13190,1,12566,8.901731601731601,-1,5,-1,-1,False,False,False,True,True,True
0,-77,-91,-3986,-2,-14541,-20.476190476190474,0,-2,0,0,False,False,False,False,False,False
0,742,303,22766,-1,21614,56.857142857142854,-2,5,1,-1,False,True,False,True,True,True
1,-704,70,23892,2,20497,21.166666666666664,-1,7,-1,-1,True,True,True,True,True,True
0,214,-43,-20916,-2,-14664,-31.15277777777778,2,-5,0,1,False,False,False,False,True,False
-1,990,-64,-17664,-2,-14733,-15.283333333333333,1,-3,0,0,False,False,True,False,False,False
0,-1517,131,14928,2,14896,15.695238095238096,-1,5,0,0,True,True,False,True,True,True
0,424,70,6296,0,5885,5.5,0,1,-1,0,False,True,True,True,True,True
0,-15,77,-8031,0,3865,8.266666666666666,0,2,0,1,False,True,False,False,True,True
-1,-4960,-65,-19791,-2,-16767,-35.39523809523809,1,-5,1,-1,False,False,False,False,False,False
0,2701,-51,-6857,-4,-11288,-7.705555555555556,-2,1,2,-1,True,False,False,False,False,False
-1,560,-149,-28848,-1,-20387,-73.46190476190476,0,-6,1,0,False,False,False,False,True,False
0,-869,95,27432,-1,7682,2.1777777777777754,2,2,-1,-1,True,False,True,True,False,True
0,345,-82,-24345,0,-11571,-29.004761904761903,0,-7,-1,-1,False,False,False,False,False,False
-1,-2214,-235,-25831,-2,-24191,-35.721428571428575,1,-7,1,0,False,False,False,False,False,False
0,61,167,14966,-2,13082,16.96071428571429,-1,5,-2,0,False,True,False,True,True,True
-1,-235,19,31482,-2,10583,21.857142857142854,1,3,1,0,False,False,False,True,True,True
-1,-238,-176,-8718,-1,-21504,-32.58730158730159,1,-6,2,-1,False,False,False,False,False,False
1,2538,16,28195,2,15678,33.633333333333326,0,3,1,0,True,True,True,True,True,True
1,6,-11,1722,-2,9522,22.51547619047619,0,4,0,0,True,True,False,True,False,True
-2,223,160,-37001,0,-11596,-14.535775335775336,-2,-3,1,1,False,False,False,False,True,False
1,121,40,-13609,2,5472,2.9222222222222225,-1,3,1,1,True,False,True,True,False,True
-1,2519,-13,-6699,4,-216,-3.762409812409812,1,-4,0,0,False,True,True,False,True,False
1,488,147,4424,-1,14409,9.78095238095238,1,3,1,1,True,True,False,True,True,True
0,1077,90,18475,2,10670,26.916666666666664,-3,1,1,-2,False,True,True,False,True,True
-2,2008,38,-41560,2,-11590,-16.31382783882784,-2,-4,2,-1,False,False,False,False,False,False
1,-4,47,4034,0,-3464,-18.057142857142857,-1,-2,-1,0,True,True,False,False,True,False
-1,-1775,172,-23768,-2,1624,-2.178571428571429,-2,0,0,1,False,True,False,False,False,True
2,-864,-176,6156,0,615,-5.342171717171718,0,-1,0,-1,True,False,False,True,True,True
-1,564,-102,-15311,0,-11593,-13.983333333333333,-1,-4,0,1,False,False,False,False,False,False
0,191,-26,15249,-2,4949,10.07261904761905,1,5,-1,-1,False,False,True,False,False,True
1,2464,82,13937,-3,3890,-0.06071428571428328,1,-4,1,1,True,False,True,True,True,True
1,416,-117,12567,-2,-6878,-10.826190476190476,1,-5,-2,0,True,True,False,False,False,False
-1,516,18,-12718,-2,-8540,-31.645238095238092,-1,-5,1,0,False,False,False,False,True,False
0,582,123,9420,1,12358,30.666666666666668,0,2,0,0,False,True,True,False,True,True
1,-250,79,12760,-2,10140,27.18333333333333,1,-1,-1,0,True,True,False,True,True,True
1,1171,37,20494,3,17233,20.155555555555555,-1,9,0,-1,True,False,True,True,True,True
-1,-1037,-64,-14192,-3,-10977,-21.525,1,-2,0,0,False,True,False,False,False,False
1,931,-158,-8692,2,2747,-2.8392857142857153,-1,1,0,0,True,True,True,True,False,True
0,-88,-43,-18493,-2,-14905,-45.15238095238095,0,0,1,0,False,True,False,False,False,False
0,-2965,-24,-2543,-2,-9781,-26.97142857142857,2,-2,-1,1,False,True,False,False,False,False
0,-496,-125,-15823,-2,-8054,-19.083333333333336,-1,-4,0,1,False,True,False,False,True,False
1,64,165,35200,1,19347,9.121428571428572,1,2,-1,-1,True,True,True,True,False,True
1,261,96,-21222,-1,-4756,-9.849603174603178,-1,-2,0,0,True,False,False,False,True,False
0,-1002,-4,8148,0,8305,20.979761904761904,1,3,0,-1,False,False,False,True,False,True
1,9394,75,4472,1,13130,7.27777777777778,0,8,1,-1,True,True,False,True,True,True
1,-692,84,33748,1,20403,24.31858974358974,2,10,0,0,True,True,True,True,True,True
0,484,84,18700,2,15104,36.06767676767677,0,3,1,0,False,False,True,False,True,True
1,-183,33,-22244,2,-6823,-37.952380952380956,-2,-7,-1,-1,True,False,True,False,True,False
0,-4941,66,45352,2,12169,6.850793650793651,0,2,-2,1,False,False,True,True,True,True
-1,1549,-82,15562,4,9238,23.692857142857143,0,3,0,0,False,True,True,True,True,True
0,1071,128,1663,-2,11328,12.71904761904762,-2,4,1,-2,False,True,False,True,True,True
-2,2215,113,68,0,2991,5.742821067821069,-1,4,2,-1,False,False,False,False,True,True
0,-32,114,17940,1,15262,24.93888888888889,0,3,2,0,False,True,False,True,True,True
0,166,-81,-17221,-2,-8885,-26.385714285714286,2,-5,-1,0,False,False,False,False,False,False
0,1721,-89,6141,0,-1798,-2.155699855699856,1,0,-1,0,True,False,True,True,False,False
1,-39,39,38096,4,22030,20.403535353535354,0,5,-1,0,True,False,True,True,True,True
-2,642,-134,-16021,2,-11471,-7.577777777777779,-1,-5,1,0,False,False,True,True,True,False
-1,-3886,-77,5856,-3,-10447,-5.818831168831171,-1,1,0,0,False,False,False,True,False,False
-1,-372,-14,-19479,-3,-19304,-34.95079365079365,-1,-7,-1,0,False,False,False,False,False,False
0,-263,-28,-23947,-3,-247,6.497222222222224,0,-1,1,1,False,True,False,True,False,True
0,-526,107,29858,1,12014,12.196969696969697,1,6,-1,1,False,False,True,True,False,True
0,-5,32,9621,2,9944,33.390476190476186,-1,4,1,1,False,False,True,False,False,True
1,624,-67,38970,0,9717,9.82857142857143,1,2,0,0,True,False,False,True,True,True
0,447,142,26159,1,12269,9.222222222222221,0,4,0,0,False,True,True,True,True,True
-2,970,92,-9359,-3,-13906,-15.922222222222222,0,-4,0,0,False,False,False,False,True,False
1,912,148,20538,-1,13290,14.30793650793651,-2,-1,1,1,True,True,False,True,True,True
-1,277,-207,-41182,-3,-21782,-34.231818181818184,1,-4,0,0,False,True,False,False,True,False
0,54,61,-20254,-2,-12054,-18.805555555555557,1,-6,0,-1,False,True,False,False,False,False
0,-1107,90,-14000,-2,-7243,-16.91031746031746,0,-6,-1,-1,False,False,False,False,True,False
-1,1726,-44,-43560,1,-2856,-6.766666666666666,0,2,-1,0,True,False,True,True,True,True
0,-357,15,-916,2,-449,-8.082142857142857,0,0,-1,0,False,True,True,False,True,True
-1,-363,-106,-22060,-3,-19178,-30.61111111111111,-1,-6,0,0,False,False,False,False,False,False
0,46,-28,-21101,0,-6904,-32.06666666666666,-1,-6,2,0,False,True,True,False,False,False
-2,1133,-57,-10339,-3,-18316,-9.780952380952378,-2,0,0,1,False,False,False,False,False,False
0,1606,-93,-24792,-1,-9219,-10.095238095238095,2,3,0,1,False,False,True,False,False,False
1,1062,212,35057,2,28951,42.988798701298705,0,4,-1,0,True,True,True,True,True,True
1,671,104,11914,1,17679,11.561904761904763,-1,3,2,0,True,True,False,True,True,True
0,-336,95,1993,0,9145,9.5,-1,2,1,0,False,True,False,True,True,True
0,1744,135,12369,-1,9994,10.645238095238097,-1,3,2,1,False,True,False,True,True,True
-2,-2314,-132,-30353,-3,-21180,-37.782448107448104,1,-5,-2,-1,False,True,False,True,True,False
0,-664,-97,-23946,-2,-17196,-59.56666666666666,0,-6,-1,-1,False,False,False,False,False,False
1,2021,151,20323,2,21659,47.19444444444444,0,4,1,0,True,False,True,True,True,True
0,-998,-268,-15043,-2,-17184,-17.107575757575756,1,-4,-1,-1,True,False,False,True,False,False
0,-1109,21,-2385,2,11488,12.692857142857141,0,3,0,-1,False,False,True,True,True,True
-1,-975,67,-20853,2,-12983,-45.19761904761905,0,-5,-1,0,False,True,True,False,False,False
-1,-439,-30,-19951,0,-16275,-46.65,-1,-4,0,0,False,False,False,False,False,False
-1,-3796,-75,-15434,-1,-12408,-10.588636363636363,-1,-2,-2,1,False,False,True,False,True,False
1,-1814,-46,-8040,0,8956,22.03333333333333,0,0,-1,0,True,True,False,True,False,True
-1,393,-77,-22620,-2,-14317,-32.708333333333336,-1,-4,1,-1,False,True,False,False,False,False
0,127,52,8530,2,7815,17.9,0,1,0,0,False,True,True,False,True,True
1,-666,128,-6919,3,17345,9.216666666666665,0,2,-1,1,True,True,True,True,True,True
-1,504,-14,-5742,2,-9926,-11.976190476190476,0,-1,1,0,False,True,True,False,True,False
0,17,43,4958,2,8327,23.380952380952383,0,4,0,0,False,True,True,False,False,True
0,-115,-140,-7866,-2,-17723,-28.433333333333334,1,-1,0,0,False,True,False,False,False,False
0,-517,-16,-19663,1,-11491,-28.83333333333333,-3,-5,-1,1,False,False,True,False,False,False
2,-1540,134,-10675,-2,620,-14.051839826839826,1,-3,0,0,True,True,False,False,True,False
-1,3456,-23,-1515,-2,-5671,1.1833333333333336,0,-1,0,0,False,True,False,False,False,False
-4,987,112,-35145,-3,-18930,-4.769841269841269,-1,-2,1,0,False,True,True,False,True,False
-1,-688,47,-11551,0,-6031,-7.449999999999999,1,-3,1,1,False,False,True,False,True,False
-1,-5,-125,-21364,-2,-13821,-24.433333333333334,1,-2,0,-1,False,False,False,False,True,False
1,2538,24,-42562,-3,-15136,-27.836111111111112,-1,-5,2,0,True,True,False,False,True,False
1,521,107,25348,2,21575,15.417857142857144,3,2,-2,0,True,False,True,True,True,True
1,-516,-119,-11699,-1,1964,1.7607142857142861,2,-1,-1,0,True,False,False,True,False,True
-3,2291,-135,-18661,-1,-16710,12.958333333333334,-1,1,2,0,False,False,True,False,False,False
2,1256,159,50033,3,23115,42.37012987012987,1,5,-1,-1,True,True,True,True,True,True
-1,746,16,2756,-3,6508,19.53690476190476,1,3,0,-1,False,True,False,True,True,True
3,300,83,-15841,3,13946,5.187801087801089,-2,2,0,1,True,True,True,False,True,True
1,524,63,8428,3,15984,14.86349206349206,0,3,-1,0,True,True,True,True,True,True
1,852,-103,13640,2,12791,20.430555555555557,1,4,1,0,True,True,False,True,True,True
-1,486,-50,23497,3,6147,13.969047619047622,1,1,-1,1,False,False,True,True,False,True
1,1106,47,18749,-1,8261,28.81666666666667,-2,7,0,1,True,True,False,True,False,True
0,1099,5,15066,1,9430,31.766666666666673,0,4,0,1,False,False,True,True,False,True
1,1185,-36,37204,-1,9220,11.382539682539683,0,2,1,-1,True,False,False,True,True,True
0,145,114,10678,0,11550,17.5,0,2,0,-1,False,True,False,True,True,True
0,51,89,-9542,-1,-2408,0.7468253968253986,0,2,2,1,True,True,False,False,False,False
2,695,-51,7205,1,9417,26.598015873015864,1,3,0,1,True,False,True,True,True,True
-1,1203,-130,-16270,-1,-11899,-12.42261904761905,-1,-2,3,1,False,False,True,False,False,False
-1,2932,125,-75080,-3,-17287,-17.508333333333333,0,-1,1,1,False,False,False,False,True,False
